EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Subtipo;Estado Elemento Inventario;Modelo;Fabricante;Descripción Elemento Inventario;Fecha de Servicio;Matrícula;Fecha de fabricación;Observaciones;Fecha de instalación;Identificador Antecesores;Id. Raíz;Tipo Encarriladora;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14116;Vic - VIA;EN-3500-34,7;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;34,7;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-034,700;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-34,7;100000117;;967648;022220030;LES FRANQUESES DEL VALLES-LA GARRIGA                                                                                            ;31,388;37,677
12111;Huesca - VIA;EN-2510-97,93;2510;HOYA DE HUESCA-JACA, U;97,93;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;05/03/2004;60.995.300;;EN-U-97.930;04/03/2004;HOYA DE HUESCA-JACA, U->EN-2510-97,93;100000078;Tipo Encarriladora - Larga Elástica;100462543;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-97,99;2510;HOYA DE HUESCA-JACA, U;97,99;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;12/03/2004;60.995.300;;EN-U-97.990;11/03/2004;HOYA DE HUESCA-JACA, U->EN-2510-97,99;100000078;Tipo Encarriladora - Larga Elástica;100462544;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2520-20,17;2520;JACA-CANFRANC, U;20,17;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;03/03/2004;;;EN-U-20.170;01/03/2004;JACA-CANFRANC, U->EN-2520-20,17;100000079;Tipo Encarriladora - Larga de Tirafondos;968341;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-21,55;2520;JACA-CANFRANC, U;21,55;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;20/03/2004;;;EN-U-21.550;20/03/2004;JACA-CANFRANC, U->EN-2520-21,55;100000079;Tipo Encarriladora - Larga de Tirafondos;100462564;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-5,213;2520;JACA-CANFRANC, U;5,213;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;60.995.300;;EN-U-5.213;;JACA-CANFRANC, U->EN-2520-5,213;100000079;;968167;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-5,271;2520;JACA-CANFRANC, U;5,271;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;01/01/2004;;;EN-U-5.271;31/12/2003;JACA-CANFRANC, U->EN-2520-5,271;100000079;;968193;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-5,923;2520;JACA-CANFRANC, U;5,923;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;27/02/2004;60.995.300;;EN-U-05.923;26/02/2004;JACA-CANFRANC, U->EN-2520-5,923;100000079;Tipo Encarriladora - Larga Elástica;100462547;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-6,043;2520;JACA-CANFRANC, U;6,043;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;20/02/2004;60.995.300;;EN-U-06.043;19/02/2004;JACA-CANFRANC, U->EN-2520-6,043;100000079;Tipo Encarriladora - Larga Elástica;100462545;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-6,094;2520;JACA-CANFRANC, U;6,094;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;04/03/2004;60.995.300;;EN-U-06.094;03/03/2004;JACA-CANFRANC, U->EN-2520-6,094;100000079;Tipo Encarriladora - Larga Elástica;100462539;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-6,152;2520;JACA-CANFRANC, U;6,152;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;12/03/2004;60.995.300;;EN-U-06.152;11/03/2004;JACA-CANFRANC, U->EN-2520-6,152;100000079;Tipo Encarriladora - Larga Elástica;100462546;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-6,279;2520;JACA-CANFRANC, U;6,279;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;19/03/2004;60.995.300;;EN-U-06.279;17/03/2004;JACA-CANFRANC, U->EN-2520-6,279;100000079;Tipo Encarriladora - Larga Elástica;967068;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-6,339;2520;JACA-CANFRANC, U;6,339;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;19/03/2004;60.995.300;;EN-U-06.339;18/03/2004;JACA-CANFRANC, U->EN-2520-6,339;100000079;Tipo Encarriladora - Larga Elástica;100462540;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-9,752;2520;JACA-CANFRANC, U;9,752;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;20/03/2003;60.995.300;;EN-U-9.752;20/03/2003;JACA-CANFRANC, U->EN-2520-9,752;100000079;Tipo Encarriladora - Larga Elástica;100462584;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-9,853;2520;JACA-CANFRANC, U;9,853;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;20/03/2003;60.995.300;;EN-U-9.853;19/03/2003;JACA-CANFRANC, U->EN-2520-9,853;100000079;Tipo Encarriladora - Larga Elástica;967067;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
13112;S. Vicenç de Calders - VIA;EN-2900-68,68;2900;PLANA DE PICAMOIXONS-KM 84.896, U;68,68;;230;2 ;PLANA-PICAMOIXON - REUS;Sencilla;En Servicio/Mantenible;EN-54;;Encarriladora 68.680 Plana Picamoixons;;;;EN-U-68.680;;PLANA DE PICAMOIXONS-KM 84.896, U->EN-2900-68,68;100000092;;965970;022300010;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;68,128;84,896
13113;Reus - VIA;EN-2900-68,84;2900;PLANA DE PICAMOIXONS-KM 84.896, U;68,84;;230;2 ;PLANA-PICAMOIXON - REUS;Sencilla;En Servicio/Mantenible;EN-54;;Encarriladora 68.840 Plana Picamoixons;;;;EN-U-68.840;;PLANA DE PICAMOIXONS-KM 84.896, U->EN-2900-68,84;100000092;;965974;022300010;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;68,128;84,896
14116;Vic - VIA;EN-3500-20,87;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;20,87;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-020,870;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-20,87;100000117;;967644;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14117;Ripoll - VIA;EN-3600-91,76;3600;VIC-RIPOLL, U;91,76;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-091,760;;VIC-RIPOLL, U->EN-3600-91,76;100000118;;967679;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14117;Ripoll - VIA;EN-3600-91,84;3600;VIC-RIPOLL, U;91,84;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-091,840;;VIC-RIPOLL, U->EN-3600-91,84;100000118;;967680;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14117;Ripoll - VIA;EN-3600-97,15;3600;VIC-RIPOLL, U;97,15;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-097,150;;VIC-RIPOLL, U->EN-3600-97,15;100000118;;967683;022220060;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;96,956;105,586
14117;Ripoll - VIA;EN-3600-97,39;3600;VIC-RIPOLL, U;97,39;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-097.390;;VIC-RIPOLL, U->EN-3600-97,39;100000118;;967685;022220060;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;96,956;105,586
14117;Ripoll - VIA;EN-3610-3,764;3610;RIPOLL-LA TOUR DE CAROL, U;3,764;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-003,764;;RIPOLL-LA TOUR DE CAROL, U->EN-3610-3,764;100000119;;967686;022220070;RIPOLL-RIBES DE FRESER                                                                                                          ;0,;13,45
14117;Ripoll - VIA;EN-3610-3,786;3610;RIPOLL-LA TOUR DE CAROL, U;3,786;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-003,786;;RIPOLL-LA TOUR DE CAROL, U->EN-3610-3,786;100000119;;967687;022220070;RIPOLL-RIBES DE FRESER                                                                                                          ;0,;13,45
13116;Borges Blanques- VIA;EN-200030-61,9;200030;LERIDA-LA PLANA PICAMOIXONS, U;61,9;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Sencilla;En Servicio/Mantenible;EN-54;;Encarriladora 61.900 Montblanc Vilaverd;;;;EN-U-61.900;;LERIDA-LA PLANA PICAMOIXONS, U->EN-200030-61,9;100007257;;965985;022000440;VINAIXA-LA PLANA-PICAMOIXONS                                                                                                    ;40,429;66,002
13116;Borges Blanques- VIA;EN-200030-62,8;200030;LERIDA-LA PLANA PICAMOIXONS, U;62,8;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Sencilla;En Servicio/Mantenible;EN-54;;Encarriladora 62.800 Montblanc Vilaverd;;;;EN-U-62.800;;LERIDA-LA PLANA PICAMOIXONS, U->EN-200030-62,8;100007257;;966130;022000440;VINAIXA-LA PLANA-PICAMOIXONS                                                                                                    ;40,429;66,002
12123;Alagon-VIA;EN-2200-43,938;2200;CASETAS-CASTEJON DE EBRO, I;43,938;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-I-43.938;;CASETAS-CASTEJON DE EBRO, I->EN-2200-43,938;100000064;;967070;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12123;Alagon-VIA;EN-2200-44,017;2200;CASETAS-CASTEJON DE EBRO, I;44,017;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-I- 44,017;;CASETAS-CASTEJON DE EBRO, I->EN-2200-44,017;100000064;;967086;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12123;Alagon-VIA;EN-2210-43,938;2210;CASETAS-CASTEJON DE EBRO, II;43,938;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN -II- 43,938;;CASETAS-CASTEJON DE EBRO, II->EN-2210-43,938;100000065;;967090;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12123;Alagon-VIA;EN-2210-44,008;2210;CASETAS-CASTEJON DE EBRO, II;44,008;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN -II- 44,008;;CASETAS-CASTEJON DE EBRO, II->EN-2210-44,008;100000065;;967091;017000020;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12106;Zaragoza - VIA;EN-2300-12,129;2300;CAMINREAL-BIF. TERUEL, U;12,129;;610;2 ;BIF. TERUEL - SAGUNT;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-12.129;;CAMINREAL-BIF. TERUEL, U->EN-2300-12,129;100000067;Tipo Encarriladora - Otras;100462502;026100060;NAVARRETE-CAMINREAL-FUENTES CLARAS                                                                                              ;0,;13,06
12106;Zaragoza - VIA;EN-2300-12,203;2300;CAMINREAL-BIF. TERUEL, U;12,203;;610;2 ;BIF. TERUEL - SAGUNT;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-12.203;;CAMINREAL-BIF. TERUEL, U->EN-2300-12,203;100000067;Tipo Encarriladora - Otras;100462503;026100060;NAVARRETE-CAMINREAL-FUENTES CLARAS                                                                                              ;0,;13,06
12111;Huesca - VIA;EN-2510-14,904;2510;HOYA DE HUESCA-JACA, U;14,904;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;05/02/2004;60.995.300;;EN-U-14.904;05/02/2004;HOYA DE HUESCA-JACA, U->EN-2510-14,904;100000078;Tipo Encarriladora - Larga Elástica;100462481;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;EN-2510-14,988;2510;HOYA DE HUESCA-JACA, U;14,988;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;12/02/2004;60.995.300;;EN-U-14.988.;12/02/2004;HOYA DE HUESCA-JACA, U->EN-2510-14,988;100000078;Tipo Encarriladora - Larga Elástica;100462536;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;EN-2510-53,071;2510;HOYA DE HUESCA-JACA, U;53,071;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;01/01/1911;;;"Encarriladoras no homologadas 
* Longitud palastro exterior (plano encarriladora)3,50m
* Longitud entre punta contracarriles hasta fin de palastro 5,75m. EN-U-53.062";01/01/1911;HOYA DE HUESCA-JACA, U->EN-2510-53,071;100000078;;966272;022040030;AYERBE-SANTA MARIA Y LA PEÑA                                                                                                    ;34,96;53,594
12111;Huesca - VIA;EN-2510-53,251;2510;HOYA DE HUESCA-JACA, U;53,251;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;"Encarriladoras no homologadas 
* Longitud palastro exterior (plano encarriladora)3,50m
* Longitud entre punta contracarriles hasta fin de palastro 6.30m. EN-U-53.260";;HOYA DE HUESCA-JACA, U->EN-2510-53,251;100000078;;966273;022040030;AYERBE-SANTA MARIA Y LA PEÑA                                                                                                    ;34,96;53,594
12111;Huesca - VIA;EN-2510-56,428;2510;HOYA DE HUESCA-JACA, U;56,428;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-56.435;;HOYA DE HUESCA-JACA, U->EN-2510-56,428;100000078;;966274;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-56,491;2510;HOYA DE HUESCA-JACA, U;56,491;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-56506. EN-U-56.506;;HOYA DE HUESCA-JACA, U->EN-2510-56,491;100000078;;966275;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-71,743;2510;HOYA DE HUESCA-JACA, U;71,743;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;20/02/2004;60.995.300;;EN-U-71.743.;19/02/2004;HOYA DE HUESCA-JACA, U->EN-2510-71,743;100000078;Tipo Encarriladora - Larga Elástica;100462541;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-71,818;2510;HOYA DE HUESCA-JACA, U;71,818;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;27/02/2004;60.995.300;;EN-U-71.818.;26/02/2004;HOYA DE HUESCA-JACA, U->EN-2510-71,818;100000078;Tipo Encarriladora - Larga Elástica;100462542;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-73,366;2510;HOYA DE HUESCA-JACA, U;73,366;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-73.336 ;;HOYA DE HUESCA-JACA, U->EN-2510-73,366;100000078;;966276;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-73,483;2510;HOYA DE HUESCA-JACA, U;73,483;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-73.500;;HOYA DE HUESCA-JACA, U->EN-2510-73,483;100000078;;966277;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-89,012;2510;HOYA DE HUESCA-JACA, U;89,012;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-88.992;;HOYA DE HUESCA-JACA, U->EN-2510-89,012;100000078;;966278;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2510-89,044;2510;HOYA DE HUESCA-JACA, U;89,044;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-89.060;;HOYA DE HUESCA-JACA, U->EN-2510-89,044;100000078;;966279;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;EN-2520-16,643;2520;JACA-CANFRANC, U;16,643;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;29/03/2004;60.995.300;;EN-U-16.643.;28/03/2004;JACA-CANFRANC, U->EN-2520-16,643;100000079;Tipo Encarriladora - Larga Elástica;100462548;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-16,732;2520;JACA-CANFRANC, U;16,732;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;02/04/2004;60.995.300;;EN-U-16.732;01/04/2004;JACA-CANFRANC, U->EN-2520-16,732;100000079;Tipo Encarriladora - Larga Elástica;100462549;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-20,107;2520;JACA-CANFRANC, U;20,107;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;03/03/2004;;;EN-U-20.107;02/03/2004;JACA-CANFRANC, U->EN-2520-20,107;100000079;Tipo Encarriladora - Larga de Tirafondos;100462538;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
12111;Huesca - VIA;EN-2520-21,641;2520;JACA-CANFRANC, U;21,641;;204;2 ;BIF. CANFRANC - CANFRANC;Sencilla;En Servicio/Mantenible;EN-54;;;26/03/2004;;;EN-U-21.641;25/03/2004;JACA-CANFRANC, U->EN-2520-21,641;100000079;Tipo Encarriladora - Larga de Tirafondos;100462565;022040050;JACA-CANFRANC                                                                                                                   ;0,31;25,16
14113;Martorell - VIA;EN-3100-65,318;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;65,318;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-1-065,318;;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I->EN-3100-65,318;100000095;;967333;022400040;SANT SADURNI D ANOIA-AGUJA KM. 70,477                                                                                           ;60,057;70,477
14113;Martorell - VIA;EN-3100-65,424;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;65,424;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-1-065,424;;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I->EN-3100-65,424;100000095;;967334;022400040;SANT SADURNI D ANOIA-AGUJA KM. 70,477                                                                                           ;60,057;70,477
14113;Martorell - VIA;EN-3100-67,342;3100;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;67,342;;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-1-067,342;;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I->EN-3100-67,342;100000095;;967343;022400040;SANT SADURNI D ANOIA-AGUJA KM. 70,477                                                                                           ;60,057;70,477
